1064,Jorgensen1965,5HC; Mixed; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1065,Jorgensen1965,5HD; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1066,Jorgensen1965,5HE; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1067,Jorgensen1965,5HF; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1068,Jorgensen1965,5HG; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1069,Jorgensen1965,5HH; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1070,Jorgensen1965,5HI; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1071,Jorgensen1965,5HJ; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1072,Jorgensen1965,5HK; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1073,Jorgensen1965,5HL; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1074,Jorgensen1965,5HM; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1075,Jorgensen1965,6CR; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1076,Jorgensen1965,6CS; Grayia-Lycium; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1077,Jorgensen1965,6CT; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1078,Jorgensen1965,6CU; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1079,Jorgensen1965,6 Curlew Valley; Box Elder County; Grayia-Lycium; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1080,Jorgensen1965,6CW; Grayia-Lycium; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1081,Jorgensen1965,6CX; Grayia-Lycium; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1082,Jorgensen1965,6CY; Grayia-Lycium; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1083,Jorgensen1965,6CZ; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1084,Jorgensen1965,6FA; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1085,Jorgensen1965,6FB; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1086,Jorgensen1965,6FC; Mixed; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1087,Jorgensen1965,6FD; Atriplex-Kochia; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1088,Jorgensen1965,6FE; Atriplex-Kochia; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1089,Jorgensen1965,6FF; Mixed; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1090,Jorgensen1965,6FG; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1091,Jorgensen1965,6FH; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1092,Jorgensen1965,6FI; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1093,Jorgensen1965,7CC; Salsola; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1094,Jorgensen1965,7CD; Salsola; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1095,Jorgensen1965,7CE; Salsola; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1096,Jorgensen1965,8CC; Salsola; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1097,Jorgensen1965,9CB; Salsola; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1098,Jorgensen1965,9CC; Salsola; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1099,Jorgensen1965,9CD; Mixed; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1100,Jorgensen1965,9CE; Salsola; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1101,Jorgensen1965,9CF; Salsola; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1102,Jorgensen1965,9CG; Salsola; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1103,Jorgensen1965,10CK; Salsola; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1104,Jorgensen1965,10CL; Salsola; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1105,Jorgensen1965,10CM; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1106,Jorgensen1965,10CN; Grayia-Lycium; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1107,Jorgensen1965,12CH; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1108,Jorgensen1965,400CA; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1109,Jorgensen1965,400CB; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1110,Jorgensen1965,400CC; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1111,Jorgensen1965,400CD; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1112,Jorgensen1965,400CE; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1113,Jorgensen1965,400CG; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1114,Jorgensen1965,400CH; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1115,Jorgensen1965,400CI; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1116,Jorgensen1965,400CJ; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1117,Jorgensen1965,401CA; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1118,Jorgensen1965,401CB; Mixed; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1119,Jorgensen1965,401CC; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1120,Jorgensen1965,401CD; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1121,Jorgensen1965,401CE; Mixed; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1122,Jorgensen1965,401CF; Mixed; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1123,Jorgensen1965,401CG; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1124,Jorgensen1965,401CH; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1125,Jorgensen1965,BCA; Grayia-Lycium; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1126,Jorgensen1965,BCB; Grayia-Lycium; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1127,Jorgensen1965,BCC; Grayia-Lycium;  Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1128,Jorgensen1965,BCD; Grayia-Lycium; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1129,Jorgensen1965,BCE; Grayia-Lycium; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1130,Jorgensen1965,BCF; Grayia-Lycium; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1131,Jorgensen1965,CCB; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1132,Jorgensen1965,CCC; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1133,Jorgensen1965,ECD; pinon-Juniper; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1134,Jorgensen1965,ECE; pinon-Juniper; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1135,Jorgensen1965,ECF; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1136,Jorgensen1965,FCB; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1137,Jorgensen1965,FCC; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1138,Jorgensen1965,FCF; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1139,Jorgensen1965,FCG; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1140,Jorgensen1965,FCH; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1141,Jorgensen1965,FCI; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1142,Jorgensen1965,FCJ; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1143,Jorgensen1965,JCD; Mixed; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1144,Jorgensen1965,JCE; Mixed;  Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1145,Jorgensen1965,NCA; Larrea-Franseria; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1146,Jorgensen1965,TCC; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1147,Jorgensen1965,TCD; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1148,Jorgensen1965,TCE; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1149,Jorgensen1965,TCF; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1150,Jorgensen1965,TCG; Coleogyne; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1151,Jorgensen1965,TCH; Coleogyne;  Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1152,Jorgensen1965,TCI; Coleogyne;  Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1153,Jorgensen1965,TCJ; Mixed; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1154,Jorgensen1965,TCK; Mixed; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1155,Jorgensen1965,4A; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1156,Jorgensen1965,5A; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1157,Jorgensen1965,5E; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1158,Jorgensen1965,10D; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1159,Jorgensen1965,JA; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1160,Jorgensen1965,TA; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1161,Jorgensen1965,1F; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1162,Jorgensen1965,6A; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1163,Jorgensen1965,12E; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1164,Jorgensen1965,12A; Nevada radioactive weapons test site,USA,NV,37.117436,-116.049992
1165,Scott1982,treated subalpine forest drainage; pre-clearcut; Deadhorse Creek; Fraser Experimental Forest,USA,CO,39.849242,-105.910086
1166,Scott1982,uncut subalpine forest drainage; Deadhorse Creek; Fraser Experimental Forest,USA,CO,39.849242,-105.910086
1167,Kirkland1978,grid A; pre-herbicide; Oct 74; watershed 6 on Fernow Experimental Forest near Parsons; Tucker County,USA,WV,39.067936,-79.676339
1168,Kirkland1978,grid C; pre-herbicide; Jul 75; watershed 6 on Fernow Experimental Forest near Parsons; Tucker County,USA,WV,39.067936,-79.676339
1169,Kirkland1978,grid B; post-herbicide; Oct 75; watershed 6 on Fernow Experimental Forest near Parsons; Tucker County,USA,WV,39.067936,-79.676339
1170,Kirkland1978,grid C; post-herbicide; Oct 75; watershed 6 on Fernow Experimental Forest near Parsons; Tucker County,USA,WV,39.067936,-79.676339
1171,Hatchell1964,Ruston; control ,USA,LA,32.522925,-92.6443393
1172,Hatchell1964,Ruston; burned,USA,LA,32.522925,-92.6443393
1173,Hatchell1964,Woodworth; control,USA,LA,31.146958,-92.496286
1174,Hatchell1964,Woodworth; burned,USA,LA,31.146958,-92.496286
1175,Hatchell1964,Olla; control,USA,LA,31.902908,-92.242803
1176,Hatchell1964,Olla; burned,USA,LA,31.902908,-92.242803
1177,Hatchell1964,Urania; moderate understory,USA,LA,31.863861,-92.296011
1178,Hatchell1964,Urania; dense understory,USA,LA,31.863861,-92.296011
1179,Hatchell1964,Melder; moderate understory,USA,LA,31.105303,-92.636614
1180,Medin1989b,ungrazed; Deer Creek study site; 34 mi N of Wells in Elko Co.; near S boundary of Columbia Plateau in the Salmon Falls Creek drainage; total 11;555 acre pasture,USA,NV,41.640928,-114968494
1181,Medin1989b,grazed; Deer Creek study site; 34 mi N of Wells in Elko Co.; near S boundary of Columbia Plateau in the Salmon Falls Creek drainage; total 11;555 acre pasture,USA,NV,41.640928,-114968494
1182,Bartel2005,Curlew Valley; Box Elder County,USA,UT,41.721978,-112.882978
1183,Bartel2005,Idaho National Engineering and Environmental Laboratory; 1975; Bingham; Bonneville; Butte; Clark; and Jefferson Cos. Idaho. 56 km NW of Idaho Falls,USA,ID,43.518161,-112.996803
1184,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Primary forest,China,Yunnan Province,21.33333,103.58333
1185,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Primary forest,China,Yunnan Province,21.33333,103.58333
1186,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Primary forest,China,Yunnan Province,21.33333,103.58333
1187,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Primary forest,China,Yunnan Province,21.33333,103.58333
1188,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Primary forest,China,Yunnan Province,21.33333,103.58333
1189,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Primary forest,China,Yunnan Province,21.33333,103.58333
1190,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Primary forest,China,Yunnan Province,21.33333,103.58333
1191,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Secondary forest,China,Yunnan Province,21.33333,103.58333
1192,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Secondary forest,China,Yunnan Province,21.33333,103.58333
1193,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Secondary forest,China,Yunnan Province,21.33333,103.58333
1194,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Secondary forest,China,Yunnan Province,21.33333,103.58333
1195,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Secondary forest,China,Yunnan Province,21.33333,103.58333
1196,Wu1996,Xishuangbanna Nature Reserve; Shangyong Station; tropical monsoon rainforest; Secondary forest,China,Yunnan Province,21.33333,103.58333
1197,OBrien2009,Gamba Protected Areas Complex; Loango National Park; coastal forest,Gabon,Ogoou-Maritime,-2.347464,9.615004
1198,OBrien2009,Gamba Protected Areas Complex; Moukalaba-Doudou National Park; inland forest,Gabon,Ogoou-Maritime,-2.40778,10.338825
1199,OBrien2009,Gamba Protected Areas Complex; Gamba township; coastal forest; industrial corridor,Gabon,Ogoou-Maritime,-2.734498,10.082635
1200,OBrien2009,Gamba Protected Areas Complex; Shell Gabon oil concessions in Rabi; inland forest; industrial corridor,Gabon,Ogoou Maritime,-1.907225,9.853757
1201,OBrien2009,Gamba Protected Areas Complex; Shell Gabon oil concessions in Toucan; inland forest; industrial corridor,Gabon,Ogoou-Maritime,-1.711624,9.811753
1202,Ostoja2008,Tooele Co.; Sagebrush; Vernon Hills & Simpson Springs,USA,UT,40.066275,-112.55117
1203,Ostoja2008,Tooele Co.; Cheatgrass-converted; Vernon Hills & Simpson Springs,USA,UT,40.066275,-112.55117
1204,Gano1982,Hanford Site; bitterbrush-cheatgrass community; unburned,USA,WA,46.484575,-119.330506
1205,Gano1982,Hanford Site; bitterbrush-cheatgrass community; burned,USA,WA,46.484575,-119.330506
1206,Barriere2000,Bakota; Ngotto sector; tropical forest; monospecific,Central African Republic,Lobaye,3.743333,17.559444
1207,Barriere2000,Bambio; Ngotto sector; secondary forest (anthropogenic),Central African Republic,Sangha,3.9225,16.984167
1208,Barriere2000,Batouri; Ngotto sector; primary forest,Central African Republic,Sangha,3.9,17.033333
1209,Barriere2000,Benguedara; Ngotto sector; savannah next to secondary forest,Central African Republic,Lobaye,3.762222,17.514167
1210,Barriere2000,Grima; Ngotto sector; secondary forest; zone of contact with Sudanese savannah; fire disturbance,Central African Republic,NULL,4.013333,17.067222
1211,Barriere2000,Massangai; Ngotto sector; secondary forest; some human impact (farming),Central African Republic,NULL,3.933333,16.983333
1212,Barriere2000,Batouri; Ngotto sector; primary forest; murid survey,Central African Republic,NULL,3.9,17.033333
1213,Gitzen2001,Antelope bitterbrush/Indian ricegrass; Hanford Site,USA,WA,46.66,-119.519444
1214,Gitzen2001,Big sagebrush/bluebunch wheatgrass; Hanford Site,USA,WA,46.66,-119.519444
1215,Gitzen2001,Big sagebrush/cheatgrass; Hanford Site,USA,WA,46.66,-119.519444
1216,Gitzen2001,Big sagebrush/Sandberg's bluegrass; Hanford Site,USA,WA,46.66,-119.519444
1217,Gitzen2001,Cheatgrass; Hanford Site,USA,WA,46.66,-119.519444
1218,Gitzen2001,Low elevation bunchgrass; Hanford Site,USA,WA,46.66,-119.519444
1219,Gitzen2001,Riverine (Colombia river bank); Hanford Site,USA,WA,46.66,-119.519444
1220,Gitzen2001,Spiny hopsage/Sandberg's bluegrass; Hanford Site,USA,WA,46.66,-119.519444
1221,Gitzen2001,Stiff sagebrush; Hanford Site,USA,WA,46.66,-119.519444
1222,Gitzen2001,Saddle Mountain transects; Hanford Site,USA,WA,46.66,-119.519444
1223,Gitzen2001,Umtanum Ridge transects; Hanford Site,USA,WA,46.66,-119.519444
1224,Gitzen2001,Umtanum Ridge Grid; Hanford Site; border of Umtanum Ridge,USA,WA,46.66,-119.519444
1225,Gitzen2001,Central Hanford Grid; Hanford Site; low-elevation sites,USA,WA,46.66,-119.519444
1226,Gitzen2001,Central Hanford Grid 2; Hanford Site; low-elevation sites,USA,WA,46.66,-119.519444
1227,Gitzen2001,Wahluke Slope Grid; Hanford Site; low-elevation sites,USA,WA,46.66,-119.519444
1228,Gitzen2001,Hanford Dunes; Hanford Site; dunes on Central Hanford,USA,WA,46.66,-119.519444
1229,Lasso1996,Parque Nacional de Monte Alen; primary and secondary forest; Rio Uoro river basin,Equatorial Guinea,Litoral,1.376667,10.144444
1230,Dieterlen1986,Irangi; a field station of former I.R.S.A.C.-Institute Lwiro near Lake Kivu,Democratic Republic of Congo,NULL,-1.9,23.45
1231,Goodman2004,Valley 1; rainforest zone; Monts Doudou Complex,Gabon,NULL,-2.525833,9.9975
1232,Goodman2004,Valley 2; rainforest zone; Monts Doudou Complex,Gabon,NULL,-2.525833,9.9975
1233,Goodman2004,Valley 3; rainforest zone; Monts Doudou Complex,Gabon,NULL,-2.525833,9.9975
1234,Goodman2004,Valley 4; rainforest zone; Monts Doudou Complex,Gabon,NULL,-2.525833,9.9975
1235,Goodman2004,Slope 5; rainforest zone; Monts Doudou Complex,Gabon,NULL,-2.525833,9.9975
1236,Goodman2004,Ridge 6; rainforest zone; Monts Doudou Complex,Gabon,NULL,-2.525833,9.9975
1237,Goodman2004,Ridge 7; rainforest zone; Monts Doudou Complex,Gabon,NULL,-2.525833,9.9975
1238,Goodman2004,Slope 8; rainforest zone; Monts Doudou Complex,Gabon,NULL,-2.525833,9.9975
1239,Goodman2004,Valley 9; rainforest zone; Monts Doudou Complex,Gabon,NULL,-2.525833,9.9975
1240,Giuliano2004,Pike Run Watershed; Washington and Green Counties,USA,PA,40.086111,-79.979167
1241,Giuliano2004,Pike Run Watershed; Washington and Green Counties,USA,PA,40.086111,-79.979167
1242,Utrera2000,western llanos in the states of Portuguesa; Barinas; Apure; Cojedes; and western Guarico,Venezuela,NULL,9.094167,-69.096944
1243,Utrera2000,western llanos in the states of Portuguesa; Barinas; Apure; Cojedes; and western Guarico,Venezuela,NULL,9.094167,-69.096944
1244,Utrera2000,western llanos in the states of Portuguesa; Barinas; Apure; Cojedes; and western Guarico,Venezuela,NULL,9.094167,-69.096944
1245,Utrera2000,western llanos in the states of Portuguesa; Barinas; Apure; Cojedes; and western Guarico,Venezuela,NULL,9.094167,-69.096944
1246,Bernardo2000,Las Joyas Scientific Station of the Sierra de Manantlan Biosphere Reserve,Mexico,NULL,19.568275,-104.123281
1247,Bernardo2000,Las Joyas Scientific Station of the Sierra de Manantlan Biosphere Reserve,Mexico,NULL,19.568275,-104.123281
1248,Coppeto2006,Mt. Hough Ranger District; Plumas National Forest; Quincy,USA,CA,39.948283,-121.038192
1249,Hallett1982,Desert Water shed-40km northeast of Las Cruces; Dona Ana County,USA,NM,32.51335,-106.820567
1250,Lambert2006,Pinkait Research Station; Para,Brazil,NULL,-7.770621,-51.961944
1251,Wilson2001,Fort Lewis; south of Tacoma,USA,WA,47.114369,-122.564587
1252,Kemper1985,Pasoh Forest Reserve,Malaysia,NULL,2.975016,102.307173
